ID,Hex,NAME,説明 (日本語-japanese),描述 (中文-chinese),Опис (українська-ukrainian),Beschreibung (deutsch-german),Описание (русский-russian),La description (français-french),설명 (한국어-korean)
32050000,1E90B50,Briar Greatshield,鉄茨の大盾,铁棘大盾,Великий шипований щит,,Павеза с железными шипами,,
32050100,1E90BB4,Heavy Briar Greatshield,重厚な鉄茨大盾,厚重铁棘大盾,Важкий великий шипований щит,,Тяжёлый большой щит с шипами,,
32050200,1E90C18,Keen Briar Greatshield,鋭利な鉄茨大盾,锋利铁棘大盾,Стрімкий великий шипований щит,,Острый большой щит с шипами,,
32050300,1E90C7C,Quality Briar Greatshield,上質な鉄茨大盾,优质铁棘大盾,Якісний великий шипований щит,,Качественный большой щит с шипами,,
32050400,1E90CE0,Fire Briar Greatshield,炎の鉄茨大盾,火焰铁棘大盾,Вогняний великий шипований щит,,Огненный большой щит с шипами,,
32050500,1E90D44,Flame Art Briar Greatshield,炎術の鉄茨大盾,焰术铁棘大盾,Полум'яний великий шипований щит,,Пылающий большой щит с шипами,,
32050600,1E90DA8,Lightning Briar Greatshield,雷の鉄茨大盾,雷电铁棘大盾,Блискавковий великий шипований щит,,Громовой большой щит с шипами,,
32050700,1E90E0C,Sacred Briar Greatshield,神聖な鉄茨大盾,神圣铁棘大盾,Священний великий шипований щит,,Священный большой щит с шипами,,
32050800,1E90E70,Magic Briar Greatshield,魔力の鉄茨大盾,魔力铁棘大盾,Магічний великий шипований щит,,Зачарованный большой щит с шипами,,
32050900,1E90ED4,Cold Briar Greatshield,冷たい鉄茨大盾,寒冷铁棘大盾,Морозний великий шипований щит,,Морозный большой щит с шипами,,
32051000,1E90F38,Poison Briar Greatshield,毒の鉄茨大盾,毒铁棘大盾,Отруйний великий шипований щит,,Отравленный большой щит с шипами,,
32051100,1E90F9C,Blood Briar Greatshield,血の鉄茨大盾,血铁棘大盾,Кривавий великий шипований щит,,Кровавый большой щит с шипами,,
32051200,1E91000,Occult Briar Greatshield,神秘の鉄茨大盾,神秘铁棘大盾,Окультний великий шипований щит,,Оккультный большой щит с шипами,,
32080000,1E98080,Erdtree Greatshield,黄金樹の大盾,黄金树大盾,Великий щит Золотого дерева,,Большой щит Древа Эрд,,
32080100,1E980E4,Heavy Erdtree Greatshield,,,,,,,
32080200,1E98148,Keen Erdtree Greatshield,,,,,,,
32080300,1E981AC,Quality Erdtree Greatshield,,,,,,,
32080400,1E98210,Fire Erdtree Greatshield,,,,,,,
32080500,1E98274,Flame Art Erdtree Greatshield,,,,,,,
32080600,1E982D8,Lightning Erdtree Greatshield,,,,,,,
32080700,1E9833C,Sacred Erdtree Greatshield,,,,,,,
32080800,1E983A0,Magic Erdtree Greatshield,,,,,,,
32080900,1E98404,Cold Erdtree Greatshield,,,,,,,
32081000,1E98468,Poison Erdtree Greatshield,,,,,,,
32081100,1E984CC,Blood Erdtree Greatshield,,,,,,,
32081200,1E98530,Occult Erdtree Greatshield,,,,,,,
32090000,1E9A790,Golden Beast Crest Shield,獣紋の黄金盾,兽纹黄金盾,Золотий щит з гербом звіра,,Золотой щит с гербовым зверем,,
32090100,1E9A7F4,Heavy Golden Beast Crest Shield,重厚な獣紋黄金盾,厚重兽纹黄金盾,Важкий золотий щит з гербом звіра,,Тяжёлый золотой щит с гербовым зверем,,
32090200,1E9A858,Keen Golden Beast Crest Shield,鋭利な獣紋黄金盾,锋利兽纹黄金盾,Стрімкий золотий щит з гербом звіра,,Острый золотой щит с гербовым зверем,,
32090300,1E9A8BC,Quality Golden Beast Crest Shield,上質な獣紋黄金盾,优质兽纹黄金盾,Якісний золотий щит з гербом звіра,,Качественный золотой щит с гербовым зверем,,
32090400,1E9A920,Fire Golden Beast Crest Shield,炎の獣紋黄金盾,火焰兽纹黄金盾,Вогняний золотий щит з гербом звіра,,Огненный золотой щит с гербовым зверем,,
32090500,1E9A984,Flame Art Golden Beast Crest Shield,炎術の獣紋黄金盾,焰术兽纹黄金盾,Полум'яний золотий щит з гербом звіра,,Пылающий золотой щит с гербовым зверем,,
32090600,1E9A9E8,Lightning Golden Beast Crest Shield,雷の獣紋黄金盾,雷电兽纹黄金盾,Блискавковий золотий щит з гербом звіра,,Громовой золотой щит с гербовым зверем,,
32090700,1E9AA4C,Sacred Golden Beast Crest Shield,神聖な獣紋黄金盾,神圣兽纹黄金盾,Священний золотий щит з гербом звіра,,Священный золотой щит с гербовым зверем,,
32090800,1E9AAB0,Magic Golden Beast Crest Shield,魔力の獣紋黄金盾,魔力兽纹黄金盾,Магічний золотий щит з гербом звіра,,Зачарованный золотой щит с гербовым зверем,,
32090900,1E9AB14,Cold Golden Beast Crest Shield,冷たい獣紋黄金盾,寒冷兽纹黄金盾,Морозний золотий щит з гербом звіра,,Морозный золотой щит с гербовым зверем,,
32091000,1E9AB78,Poison Golden Beast Crest Shield,毒の獣紋黄金盾,毒兽纹黄金盾,Отруйний золотий щит з гербом звіра,,Отравленный золотой щит с гербовым зверем,,
32091100,1E9ABDC,Blood Golden Beast Crest Shield,血の獣紋黄金盾,血兽纹黄金盾,Кривавий золотий щит з гербом звіра,,Кровавый золотой щит с гербовым зверем,,
32091200,1E9AC40,Occult Golden Beast Crest Shield,神秘の獣紋黄金盾,神秘兽纹黄金盾,Окультний золотий щит з гербом звіра,,Оккультный золотой щит с гербовым зверем,,
32120000,1EA1CC0,Jellyfish Shield,クラゲの盾,水母盾,Щит з медузи,,Медузий щит,,
32130000,1EA43D0,Fingerprint Stone Shield,指紋石の盾,指纹石盾,Кам'яний щит з відбитками,,Каменный щит с отпечатками,,
32130100,1EA4434,Heavy Fingerprint Stone Shield,重厚な指紋石盾,厚重指纹石盾,Важкий кам'яний щит з відбитками,,Тяжёлый каменный щит с отпечатками,,
32130200,1EA4498,Keen Fingerprint Stone Shield,鋭利な指紋石盾,锋利指纹石盾,Стрімкий кам'яний щит з відбитками,,Острый каменный щит с отпечатками,,
32130300,1EA44FC,Quality Fingerprint Stone Shield,上質な指紋石盾,优质指纹石盾,Якісний кам'яний щит з відбитками,,Качественный каменный щит с отпечатками,,
32130400,1EA4560,Fire Fingerprint Stone Shield,炎の指紋石盾,火焰指纹石盾,Вогняний кам'яний щит з відбитками,,Огненный каменный щит с отпечатками,,
32130500,1EA45C4,Flame Art Fingerprint Stone Shield,炎術の指紋石盾,焰术指纹石盾,Полум'яний кам'яний щит з відбитками,,Пылающий каменный щит с отпечатками,,
32130600,1EA4628,Lightning Fingerprint Stone Shield,雷の指紋石盾,雷电指纹石盾,Блискавковий кам'яний щит з відбитками,,Громовой каменный щит с отпечатками,,
32130700,1EA468C,Sacred Fingerprint Stone Shield,神聖な指紋石盾,神圣指纹石盾,Священний кам'яний щит з відбитками,,Священный каменный щит с отпечатками,,
32130800,1EA46F0,Magic Fingerprint Stone Shield,魔力の指紋石盾,魔力指纹石盾,Магічний кам'яний щит з відбитками,,Зачарованный каменный щит с отпечатками,,
32130900,1EA4754,Cold Fingerprint Stone Shield,冷たい指紋石盾,寒冷指纹石盾,Морозний кам'яний щит з відбитками,,Морозный каменный щит с отпечатками,,
32131000,1EA47B8,Poison Fingerprint Stone Shield,毒の指紋石盾,毒指纹石盾,Отруйний кам'яний щит з відбитками,,Отравленный каменный щит с отпечатками,,
32131100,1EA481C,Blood Fingerprint Stone Shield,血の指紋石盾,血指纹石盾,Кривавий кам'яний щит з відбитками,,Кровавый каменный щит с отпечатками,,
32131200,1EA4880,Occult Fingerprint Stone Shield,神秘の指紋石盾,神秘指纹石盾,Окультний кам'яний щит з відбитками,,Оккультный каменный щит с отпечатками,,
32140000,1EA6AE0,Icon Shield,神聖画の盾,神圣绘画盾,Щит-ікона,,Щит со знаком,,
