ID,NAME,説明 (日本語-japanese),描述 (中文-chinese),Опис (українська-ukrainian),Beschreibung (deutsch-german),Описание (русский-russian),La description (français-french),설명 (한국어-korean)
247004,Omenkiller Rollo +4,忌み潰しのロロ＋４,恶兆猎人罗洛＋４,"Ролло, вбивця передвісників +4",,Убийца знамений Ролло +4,,
247005,Omenkiller Rollo +5,忌み潰しのロロ＋５,恶兆猎人罗洛＋５,"Ролло, вбивця передвісників +5",,Убийца знамений Ролло +5,,
247006,Omenkiller Rollo +6,忌み潰しのロロ＋６,恶兆猎人罗洛＋６,"Ролло, вбивця передвісників +6",,Убийца знамений Ролло +6,,
247007,Omenkiller Rollo +7,忌み潰しのロロ＋７,恶兆猎人罗洛＋７,"Ролло, вбивця передвісників +7",,Убийца знамений Ролло +7,,
247008,Omenkiller Rollo +8,忌み潰しのロロ＋８,恶兆猎人罗洛＋８,"Ролло, вбивця передвісників +8",,Убийца знамений Ролло +8,,
247009,Omenkiller Rollo +9,忌み潰しのロロ＋９,恶兆猎人罗洛＋９,"Ролло, вбивця передвісників +9",,Убийца знамений Ролло +9,,
247010,Omenkiller Rollo +10,忌み潰しのロロ＋１０,恶兆猎人罗洛＋１０,"Ролло, вбивця передвісників +10",,Убийца знамений Ролло +10,,
248000,Greatshield Soldier Ashes,大盾兵の遺灰,大盾士兵的骨灰,Попіл солдата з великим щитом,,Прах солдат с большими щитами,,
248001,Greatshield Soldier Ashes +1,大盾兵の遺灰＋１,大盾士兵的骨灰＋１,Попіл солдата з великим щитом +1,,Прах солдат с большими щитами +1,,
248002,Greatshield Soldier Ashes +2,大盾兵の遺灰＋２,大盾士兵的骨灰＋２,Попіл солдата з великим щитом +2,,Прах солдат с большими щитами +2,,
248003,Greatshield Soldier Ashes +3,大盾兵の遺灰＋３,大盾士兵的骨灰＋３,Попіл солдата з великим щитом +3,,Прах солдат с большими щитами +3,,
248004,Greatshield Soldier Ashes +4,大盾兵の遺灰＋４,大盾士兵的骨灰＋４,Попіл солдата з великим щитом +4,,Прах солдат с большими щитами +4,,
248005,Greatshield Soldier Ashes +5,大盾兵の遺灰＋５,大盾士兵的骨灰＋５,Попіл солдата з великим щитом +5,,Прах солдат с большими щитами +5,,
248006,Greatshield Soldier Ashes +6,大盾兵の遺灰＋６,大盾士兵的骨灰＋６,Попіл солдата з великим щитом +6,,Прах солдат с большими щитами +6,,
248007,Greatshield Soldier Ashes +7,大盾兵の遺灰＋７,大盾士兵的骨灰＋７,Попіл солдата з великим щитом +7,,Прах солдат с большими щитами +7,,
248008,Greatshield Soldier Ashes +8,大盾兵の遺灰＋８,大盾士兵的骨灰＋８,Попіл солдата з великим щитом +8,,Прах солдат с большими щитами +8,,
248009,Greatshield Soldier Ashes +9,大盾兵の遺灰＋９,大盾士兵的骨灰＋９,Попіл солдата з великим щитом +9,,Прах солдат с большими щитами +9,,
248010,Greatshield Soldier Ashes +10,大盾兵の遺灰＋１０,大盾士兵的骨灰＋１０,Попіл солдата з великим щитом +10,,Прах солдат с большими щитами +10,,
249000,Archer Ashes,弓兵の遺灰,操弓士兵的骨灰,Попіл лучника,,Прах лучников,,
249001,Archer Ashes +1,弓兵の遺灰＋１,操弓士兵的骨灰＋１,Попіл лучника +1,,Прах лучников +1,,
249002,Archer Ashes +2,弓兵の遺灰＋２,操弓士兵的骨灰＋２,Попіл лучника +2,,Прах лучников +2,,
249003,Archer Ashes +3,弓兵の遺灰＋３,操弓士兵的骨灰＋３,Попіл лучника +3,,Прах лучников +3,,
249004,Archer Ashes +4,弓兵の遺灰＋４,操弓士兵的骨灰＋４,Попіл лучника +4,,Прах лучников +4,,
249005,Archer Ashes +5,弓兵の遺灰＋５,操弓士兵的骨灰＋５,Попіл лучника +5,,Прах лучников +5,,
249006,Archer Ashes +6,弓兵の遺灰＋６,操弓士兵的骨灰＋６,Попіл лучника +6,,Прах лучников +6,,
249007,Archer Ashes +7,弓兵の遺灰＋７,操弓士兵的骨灰＋７,Попіл лучника +7,,Прах лучников +7,,
249008,Archer Ashes +8,弓兵の遺灰＋８,操弓士兵的骨灰＋８,Попіл лучника +8,,Прах лучников +8,,
249009,Archer Ashes +9,弓兵の遺灰＋９,操弓士兵的骨灰＋９,Попіл лучника +9,,Прах лучников +9,,
249010,Archer Ashes +10,弓兵の遺灰＋１０,操弓士兵的骨灰＋１０,Попіл лучника +10,,Прах лучников +10,,
250000,Godrick Soldier Ashes,ゴドリック兵の遺灰,葛瑞克士兵的骨灰,Попіл солдата Ґодріка,,Прах солдат Годрика,,
250001,Godrick Soldier Ashes +1,ゴドリック兵の遺灰＋１,葛瑞克士兵的骨灰＋１,Попіл солдата Ґодріка +1,,Прах солдат Годрика +1,,
250002,Godrick Soldier Ashes +2,ゴドリック兵の遺灰＋２,葛瑞克士兵的骨灰＋２,Попіл солдата Ґодріка +2,,Прах солдат Годрика +2,,
250003,Godrick Soldier Ashes +3,ゴドリック兵の遺灰＋３,葛瑞克士兵的骨灰＋３,Попіл солдата Ґодріка +3,,Прах солдат Годрика +3,,
250004,Godrick Soldier Ashes +4,ゴドリック兵の遺灰＋４,葛瑞克士兵的骨灰＋４,Попіл солдата Ґодріка +4,,Прах солдат Годрика +4,,
250005,Godrick Soldier Ashes +5,ゴドリック兵の遺灰＋５,葛瑞克士兵的骨灰＋５,Попіл солдата Ґодріка +5,,Прах солдат Годрика +5,,
250006,Godrick Soldier Ashes +6,ゴドリック兵の遺灰＋６,葛瑞克士兵的骨灰＋６,Попіл солдата Ґодріка +6,,Прах солдат Годрика +6,,
250007,Godrick Soldier Ashes +7,ゴドリック兵の遺灰＋７,葛瑞克士兵的骨灰＋７,Попіл солдата Ґодріка +7,,Прах солдат Годрика +7,,
250008,Godrick Soldier Ashes +8,ゴドリック兵の遺灰＋８,葛瑞克士兵的骨灰＋８,Попіл солдата Ґодріка +8,,Прах солдат Годрика +8,,
250009,Godrick Soldier Ashes +9,ゴドリック兵の遺灰＋９,葛瑞克士兵的骨灰＋９,Попіл солдата Ґодріка +9,,Прах солдат Годрика +9,,
250010,Godrick Soldier Ashes +10,ゴドリック兵の遺灰＋１０,葛瑞克士兵的骨灰＋１０,Попіл солдата Ґодріка +10,,Прах солдат Годрика +10,,
251000,Raya Lucaria Soldier Ashes,レアルカリア兵の遺灰,雷亚卢卡利亚士兵的骨灰,Попіл солдата Рая-Лукарії,,Прах солдат Райи Лукарии,,
251001,Raya Lucaria Soldier Ashes +1,レアルカリア兵の遺灰＋１,雷亚卢卡利亚士兵的骨灰＋１,Попіл солдата Рая-Лукарії +1,,Прах солдат Райи Лукарии +1,,
251002,Raya Lucaria Soldier Ashes +2,レアルカリア兵の遺灰＋２,雷亚卢卡利亚士兵的骨灰＋２,Попіл солдата Рая-Лукарії +2,,Прах солдат Райи Лукарии +2,,
251003,Raya Lucaria Soldier Ashes +3,レアルカリア兵の遺灰＋３,雷亚卢卡利亚士兵的骨灰＋３,Попіл солдата Рая-Лукарії +3,,Прах солдат Райи Лукарии +3,,
251004,Raya Lucaria Soldier Ashes +4,レアルカリア兵の遺灰＋４,雷亚卢卡利亚士兵的骨灰＋４,Попіл солдата Рая-Лукарії +4,,Прах солдат Райи Лукарии +4,,
251005,Raya Lucaria Soldier Ashes +5,レアルカリア兵の遺灰＋５,雷亚卢卡利亚士兵的骨灰＋５,Попіл солдата Рая-Лукарії +5,,Прах солдат Райи Лукарии +5,,
251006,Raya Lucaria Soldier Ashes +6,レアルカリア兵の遺灰＋６,雷亚卢卡利亚士兵的骨灰＋６,Попіл солдата Рая-Лукарії +6,,Прах солдат Райи Лукарии +6,,
251007,Raya Lucaria Soldier Ashes +7,レアルカリア兵の遺灰＋７,雷亚卢卡利亚士兵的骨灰＋７,Попіл солдата Рая-Лукарії +7,,Прах солдат Райи Лукарии +7,,
251008,Raya Lucaria Soldier Ashes +8,レアルカリア兵の遺灰＋８,雷亚卢卡利亚士兵的骨灰＋８,Попіл солдата Рая-Лукарії +8,,Прах солдат Райи Лукарии +8,,
251009,Raya Lucaria Soldier Ashes +9,レアルカリア兵の遺灰＋９,雷亚卢卡利亚士兵的骨灰＋９,Попіл солдата Рая-Лукарії +9,,Прах солдат Райи Лукарии +9,,
251010,Raya Lucaria Soldier Ashes +10,レアルカリア兵の遺灰＋１０,雷亚卢卡利亚士兵的骨灰＋１０,Попіл солдата Рая-Лукарії +10,,Прах солдат Райи Лукарии +10,,
252000,Leyndell Soldier Ashes,ローデイル兵の遺灰,罗德尔士兵的骨灰,Попіл солдата Лейнделла,,Прах солдат Лейнделла,,
252001,Leyndell Soldier Ashes +1,ローデイル兵の遺灰＋１,罗德尔士兵的骨灰＋１,Попіл солдата Лейнделла +1,,Прах солдат Лейнделла +1,,
252002,Leyndell Soldier Ashes +2,ローデイル兵の遺灰＋２,罗德尔士兵的骨灰＋２,Попіл солдата Лейнделла +2,,Прах солдат Лейнделла +2,,
252003,Leyndell Soldier Ashes +3,ローデイル兵の遺灰＋３,罗德尔士兵的骨灰＋３,Попіл солдата Лейнделла +3,,Прах солдат Лейнделла +3,,
252004,Leyndell Soldier Ashes +4,ローデイル兵の遺灰＋４,罗德尔士兵的骨灰＋４,Попіл солдата Лейнделла +4,,Прах солдат Лейнделла +4,,
252005,Leyndell Soldier Ashes +5,ローデイル兵の遺灰＋５,罗德尔士兵的骨灰＋５,Попіл солдата Лейнделла +5,,Прах солдат Лейнделла +5,,
252006,Leyndell Soldier Ashes +6,ローデイル兵の遺灰＋６,罗德尔士兵的骨灰＋６,Попіл солдата Лейнделла +6,,Прах солдат Лейнделла +6,,
252007,Leyndell Soldier Ashes +7,ローデイル兵の遺灰＋７,罗德尔士兵的骨灰＋７,Попіл солдата Лейнделла +7,,Прах солдат Лейнделла +7,,
252008,Leyndell Soldier Ashes +8,ローデイル兵の遺灰＋８,罗德尔士兵的骨灰＋８,Попіл солдата Лейнделла +8,,Прах солдат Лейнделла +8,,
252009,Leyndell Soldier Ashes +9,ローデイル兵の遺灰＋９,罗德尔士兵的骨灰＋９,Попіл солдата Лейнделла +9,,Прах солдат Лейнделла +9,,
252010,Leyndell Soldier Ashes +10,ローデイル兵の遺灰＋１０,罗德尔士兵的骨灰＋１０,Попіл солдата Лейнделла +10,,Прах солдат Лейнделла +10,,
253000,Radahn Soldier Ashes,ラダーン兵の遺灰,拉塔恩士兵的骨灰,Попіл солдата Радана,,Прах солдат Радана,,
253001,Radahn Soldier Ashes +1,ラダーン兵の遺灰＋１,拉塔恩士兵的骨灰＋１,Попіл солдата Радана +1,,Прах солдат Радана +1,,
253002,Radahn Soldier Ashes +2,ラダーン兵の遺灰＋２,拉塔恩士兵的骨灰＋２,Попіл солдата Радана +2,,Прах солдат Радана +2,,
253003,Radahn Soldier Ashes +3,ラダーン兵の遺灰＋３,拉塔恩士兵的骨灰＋３,Попіл солдата Радана +3,,Прах солдат Радана +3,,
253004,Radahn Soldier Ashes +4,ラダーン兵の遺灰＋４,拉塔恩士兵的骨灰＋４,Попіл солдата Радана +4,,Прах солдат Радана +4,,
253005,Radahn Soldier Ashes +5,ラダーン兵の遺灰＋５,拉塔恩士兵的骨灰＋５,Попіл солдата Радана +5,,Прах солдат Радана +5,,
253006,Radahn Soldier Ashes +6,ラダーン兵の遺灰＋６,拉塔恩士兵的骨灰＋６,Попіл солдата Радана +6,,Прах солдат Радана +6,,
253007,Radahn Soldier Ashes +7,ラダーン兵の遺灰＋７,拉塔恩士兵的骨灰＋７,Попіл солдата Радана +7,,Прах солдат Радана +7,,
253008,Radahn Soldier Ashes +8,ラダーン兵の遺灰＋８,拉塔恩士兵的骨灰＋８,Попіл солдата Радана +8,,Прах солдат Радана +8,,
253009,Radahn Soldier Ashes +9,ラダーン兵の遺灰＋９,拉塔恩士兵的骨灰＋９,Попіл солдата Радана +9,,Прах солдат Радана +9,,
253010,Radahn Soldier Ashes +10,ラダーン兵の遺灰＋１０,拉塔恩士兵的骨灰＋１０,Попіл солдата Радана +10,,Прах солдат Радана +10,,
